job_title,company,location,salary,description,skills,standardized_title,salary_low,salary_avg,standardized_location,experience_years,skill_firebase,skill_rust,skill_ruby,skill_docker,skill_tableau,skill_kafka,skill_mongodb,skill_swift,skill_azure,skill_python,skill_kubernetes,skill_bash,skill_javascript,skill_spark,skill_flutter,skill_r,skill_numpy,skill_sql,skill_golang,skill_elasticsearch,skill_php,skill_react,skill_postgresql,skill_snowflake,skill_tensorflow,skill_vue.js,skill_pytorch,skill_c++,skill_gcp,skill_pandas,skill_scala,skill_aws,skill_angular,skill_node.js,skill_java,skill_power_bi,skill_terraform,skill_hadoop,skill_linux,skills_count,company_size
Data Scientist,CloudNest,"Toronto, ON",$67121 - $274965 per year,"We are urgently hiring a Data Scientist for our team at CloudNest. Experience with PyTorch, NumPy, AWS is highly preferred.","['Rust', 'Angular', 'Snowflake', 'MongoDB']",Data Scientist,67121.0,171043.0,"Toronto, ON",3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Medium
Cybersecurity Analyst,ZetaWare,"Sydney, AU",$139433 - $239377 per year,"We are urgently hiring a Cybersecurity Analyst for our team at ZetaWare. Experience with NumPy, Flutter, Docker, AWS is highly preferred.","['TensorFlow', 'Docker', 'SQL', 'PostgreSQL']",Data Analyst,139433.0,189405.0,"Sydney, AU",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium
Software Engineer,DataWorks,"Barcelona, ES",$162940 - $186684 per year,"We are urgently hiring a Software Engineer for our team at DataWorks. Experience with Kafka, Snowflake, Terraform is highly preferred.","['Ruby', 'Python']",Software Engineer,162940.0,174812.0,"Barcelona, ES",3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Small
Cybersecurity Analyst,DataWorks,"Seattle, WA",$131230 - $267179 per year,"We are urgently hiring a Cybersecurity Analyst for our team at DataWorks. Experience with PostgreSQL, PyTorch, C++, Rust, Ruby is highly preferred.","['Docker', 'Python']",Data Analyst,131230.0,199204.5,"Seattle, WA",3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium
Full Stack Developer,EchoSoft,"Vancouver, BC",$135544 - $298550 per year,"We are urgently hiring a Full Stack Developer for our team at EchoSoft. Experience with Pandas, R, Azure, Rust, Angular, Spark is highly preferred.","['Vue.js', 'Hadoop', 'Scala', 'C++', 'GCP', 'Java']",Full Stack Engineer,135544.0,217047.0,"Vancouver, BC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,6,Small
Mobile App Developer,CircuitFlow,"Barcelona, ES",$107610 - $267680 per year,"We are urgently hiring a Mobile App Developer for our team at CircuitFlow. Experience with AWS, NumPy, Docker, Bash is highly preferred.","['Node.js', 'GCP', 'Swift', 'Vue.js']",Software Engineer,107610.0,187645.0,"Barcelona, ES",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,Small
Data Analyst,DataWorks,"Barcelona, ES",$136046 - $192178 per year,"We are urgently hiring a Data Analyst for our team at DataWorks. Experience with PHP, R, Rust, Vue.js is highly preferred.","['Bash', 'PostgreSQL', 'Firebase', 'Vue.js', 'Linux']",Data Analyst,136046.0,164112.0,"Barcelona, ES",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,Large
Network Engineer,Cloudify,"Dublin, IE",$138755 - $280548 per year,"We are urgently hiring a Network Engineer for our team at Cloudify. Experience with Tableau, Spark, Azure is highly preferred.","['Docker', 'R', 'Hadoop', 'Firebase', 'SQL']",Other Tech Role,138755.0,209651.5,"Dublin, IE",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Large
Cybersecurity Analyst,MacroLogic,"Miami, FL",$142494 - $247660 per year,"We are urgently hiring a Cybersecurity Analyst for our team at MacroLogic. Experience with Pandas, MongoDB, SQL is highly preferred.","['AWS', 'Swift', 'Azure', 'Elasticsearch', 'Bash', 'C++']",Data Analyst,142494.0,195077.0,"Miami, FL",3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,Large
Data Analyst,DataWorks,"Barcelona, ES",$133188 - $238223 per year,"We are urgently hiring a Data Analyst for our team at DataWorks. Experience with Scala, Azure, JavaScript, PostgreSQL, Snowflake is highly preferred.","['Swift', 'Ruby', 'Scala', 'Terraform', 'PHP']",Data Analyst,133188.0,185705.5,"Barcelona, ES",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,Large
AI Specialist,NextGen,"Toronto, ON",$68647 - $192736 per year,"We are urgently hiring a AI Specialist for our team at NextGen. Experience with Docker, AWS, Tableau is highly preferred.","['TensorFlow', 'Power BI', 'Scala', 'Flutter']",Other,68647.0,130691.5,"Toronto, ON",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Medium
Business Intelligence Analyst,MacroLogic,"Sydney, AU",$124281 - $258178 per year,"We are urgently hiring a Business Intelligence Analyst for our team at MacroLogic. Experience with C++, TensorFlow, PHP, GCP is highly preferred.","['Flutter', 'Node.js', 'Elasticsearch', 'Swift', 'AWS', 'R']",Data Analyst,124281.0,191229.5,"Sydney, AU",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,Large
Product Manager,DataNova,"Denver, CO",$179427 - $181089 per year,"We are urgently hiring a Product Manager for our team at DataNova. Experience with Java, Flutter, Scala is highly preferred.","['GCP', 'Kafka', 'Kubernetes']",Product/Project Manager,179427.0,180258.0,"Denver, CO",3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Medium
Software Engineer,DeepCompute,"Atlanta, GA",$117727 - $251650 per year,"We are urgently hiring a Software Engineer for our team at DeepCompute. Experience with PostgreSQL, Tableau, PyTorch, Snowflake is highly preferred.","['Java', 'TensorFlow']",Software Engineer,117727.0,184688.5,"Atlanta, GA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Large
Data Analyst,CloudNest,"Barcelona, ES",$106947 - $259803 per year,"We are urgently hiring a Data Analyst for our team at CloudNest. Experience with Vue.js, Hadoop, Linux, Python, NumPy is highly preferred.","['MongoDB', 'PHP', 'R']",Data Analyst,106947.0,183375.0,"Barcelona, ES",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium
Frontend Developer,CloudNest,"Dublin, IE",$106078 - $269416 per year,"We are urgently hiring a Frontend Developer for our team at CloudNest. Experience with Ruby, Docker, Scala, Angular, MongoDB, R is highly preferred.","['Kafka', 'Azure', 'Power BI']",Frontend Engineer,106078.0,187747.0,"Dublin, IE",3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Small
Data Scientist,QuantumSoft,"Portland, OR",$77763 - $261460 per year,"We are urgently hiring a Data Scientist for our team at QuantumSoft. Experience with Angular, Vue.js, Elasticsearch, Tableau is highly preferred.","['R', 'MongoDB', 'Power BI', 'Tableau', 'Firebase', 'PyTorch', 'Azure']",Data Scientist,77763.0,169611.5,"Portland, OR",3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,Medium
Data Analyst,QuantumSoft,"Atlanta, GA",$174406 - $213814 per year,"We are urgently hiring a Data Analyst for our team at QuantumSoft. Experience with NumPy, TensorFlow, PHP, Pandas, Python, Node.js is highly preferred.","['Kubernetes', 'MongoDB', 'Swift', 'Flutter', 'Python', 'Azure']",Data Analyst,174406.0,194110.0,"Atlanta, GA",3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Medium
Blockchain Developer,HyperData Solutions,"Chicago, IL",$158929 - $223630 per year,"We are urgently hiring a Blockchain Developer for our team at HyperData Solutions. Experience with MongoDB, Swift, Scala is highly preferred.","['PHP', 'Tableau', 'Firebase', 'JavaScript', 'Node.js']",Software Engineer,158929.0,191279.5,"Chicago, IL",3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,Large
Backend Developer,QuantumSoft,"London, UK",$115063 - $283235 per year,"We are urgently hiring a Backend Developer for our team at QuantumSoft. Experience with PyTorch, Firebase, PHP, Angular, GCP is highly preferred.","['Node.js', 'TensorFlow', 'Terraform', 'Flutter', 'Snowflake']",Backend Engineer,115063.0,199149.0,"London, UK",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,Medium
Mobile App Developer,NextGen,"Paris, FR",$74685 - $271911 per year,"We are urgently hiring a Mobile App Developer for our team at NextGen. Experience with AWS, R, JavaScript, Flutter is highly preferred.","['Scala', 'Tableau', 'JavaScript', 'Spark']",Software Engineer,74685.0,173298.0,"Paris, FR",3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Small
DevOps Engineer,Cloudify,"Phoenix, AZ",$49207 - $197212 per year,"We are urgently hiring a DevOps Engineer for our team at Cloudify. Experience with Vue.js, Hadoop, PHP, AWS is highly preferred.","['Vue.js', 'Ruby', 'Kafka']",DevOps/Cloud Engineer,49207.0,123209.5,"Phoenix, AZ",3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Small
Machine Learning Engineer,FutureFrame,"Dallas, TX",$82454 - $217259 per year,"We are urgently hiring a Machine Learning Engineer for our team at FutureFrame. Experience with R, GCP, Flutter, GoLang, TensorFlow is highly preferred.","['Kubernetes', 'TensorFlow']",ML Engineer,82454.0,149856.5,"Dallas, TX",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Large
Product Manager,FutureFrame,"Paris, FR",$43758 - $244427 per year,"We are urgently hiring a Product Manager for our team at FutureFrame. Experience with Snowflake, Kafka, Power BI, AWS is highly preferred.","['Flutter', 'TensorFlow', 'Spark', 'Hadoop', 'GCP']",Product/Project Manager,43758.0,144092.5,"Paris, FR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,Small
Blockchain Developer,MacroLogic,"Atlanta, GA",$174637 - $232604 per year,"We are urgently hiring a Blockchain Developer for our team at MacroLogic. Experience with Rust, GCP, Angular, Spark, NumPy, Docker is highly preferred.","['JavaScript', 'C++', 'Snowflake', 'Tableau', 'Ruby', 'Azure']",Software Engineer,174637.0,203620.5,"Atlanta, GA",3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Medium
Backend Developer,InnovateX,"Chicago, IL",$177182 - $272391 per year,"We are urgently hiring a Backend Developer for our team at InnovateX. Experience with Angular, MongoDB, SQL, Spark, Pandas, Linux is highly preferred.","['Firebase', 'Tableau', 'Hadoop', 'Ruby', 'Power BI', 'Elasticsearch']",Backend Engineer,177182.0,224786.5,"Chicago, IL",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,Small
Full Stack Developer,FutureFrame,"Miami, FL",$157704 - $295792 per year,"We are urgently hiring a Full Stack Developer for our team at FutureFrame. Experience with Azure, Java, SQL is highly preferred.","['Docker', 'Rust', 'C++']",Full Stack Engineer,157704.0,226748.0,"Miami, FL",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Large
Blockchain Developer,FutureFrame,"Berlin, DE",$160657 - $191949 per year,"We are urgently hiring a Blockchain Developer for our team at FutureFrame. Experience with Swift, C++, JavaScript, Angular is highly preferred.","['Tableau', 'Angular', 'NumPy', 'Kubernetes', 'Vue.js']",Software Engineer,160657.0,176303.0,"Berlin, DE",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Medium
Technical Support Specialist,FutureFrame,"Phoenix, AZ",$75699 - $236030 per year,"We are urgently hiring a Technical Support Specialist for our team at FutureFrame. Experience with Ruby, PyTorch, Java, Tableau, R is highly preferred.","['Linux', 'JavaScript', 'PHP', 'Java', 'Python', 'Elasticsearch', 'PyTorch']",Other Tech Role,75699.0,155864.5,"Phoenix, AZ",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,Large
Systems Architect,FutureFrame,"Boston, MA",$110421 - $237361 per year,"We are urgently hiring a Systems Architect for our team at FutureFrame. Experience with Python, Flutter, Ruby is highly preferred.","['Power BI', 'Rust', 'MongoDB', 'Pandas', 'GCP', 'Terraform', 'PyTorch']",Other Tech Role,110421.0,173891.0,"Boston, MA",8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,7,Medium
DevOps Engineer,DeepCompute,"Dallas, TX",$85477 - $205280 per year,"We are urgently hiring a DevOps Engineer for our team at DeepCompute. Experience with Vue.js, Kafka, SQL, AWS is highly preferred.","['Azure', 'Swift', 'Tableau', 'GCP']",DevOps/Cloud Engineer,85477.0,145378.5,"Dallas, TX",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Small
Embedded Systems Engineer,CloudNest,"Austin, TX",$55963 - $196492 per year,"We are urgently hiring a Embedded Systems Engineer for our team at CloudNest. Experience with Rust, Kubernetes, C++, Snowflake, GCP, Vue.js is highly preferred.","['Hadoop', 'C++']",Other Tech Role,55963.0,126227.5,"Austin, TX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Large
Cloud Engineer,DataWorks,Remote (Global),$79948 - $223393 per year,"We are urgently hiring a Cloud Engineer for our team at DataWorks. Experience with Azure, NumPy, Flutter, Tableau, Firebase is highly preferred.","['Rust', 'MongoDB', 'Vue.js', 'R', 'SQL', 'NumPy', 'React']",DevOps/Cloud Engineer,79948.0,151670.5,Remote,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Large
Frontend Developer,HyperData Solutions,"Vancouver, BC",$58127 - $227144 per year,"We are urgently hiring a Frontend Developer for our team at HyperData Solutions. Experience with NumPy, Bash, R, Rust, Tableau, MongoDB is highly preferred.","['Linux', 'Firebase', 'Python', 'Hadoop']",Frontend Engineer,58127.0,142635.5,"Vancouver, BC",3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,Medium
Cloud Engineer,MacroLogic,"Barcelona, ES",$109351 - $277796 per year,"We are urgently hiring a Cloud Engineer for our team at MacroLogic. Experience with Kafka, Rust, Swift, Ruby, Snowflake, TensorFlow is highly preferred.","['C++', 'NumPy', 'Power BI', 'Azure', 'GCP', 'R', 'Vue.js']",DevOps/Cloud Engineer,109351.0,193573.5,"Barcelona, ES",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,7,Large
Software Engineer,TechCorp,"Barcelona, ES",$150949 - $296807 per year,"We are urgently hiring a Software Engineer for our team at TechCorp. Experience with PHP, Scala, Spark, MongoDB is highly preferred.","['Pandas', 'C++', 'Flutter', 'Firebase', 'SQL', 'Kafka']",Software Engineer,150949.0,223878.0,"Barcelona, ES",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,Medium
Business Intelligence Analyst,TechCorp,Singapore,$124680 - $207043 per year,"We are urgently hiring a Business Intelligence Analyst for our team at TechCorp. Experience with Docker, Kubernetes, AWS is highly preferred.","['PHP', 'PostgreSQL', 'Elasticsearch']",Data Analyst,124680.0,165861.5,Singapore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium
Software Engineer,Cloudify,"Boston, MA",$172265 - $245378 per year,"We are urgently hiring a Software Engineer for our team at Cloudify. Experience with Linux, Java, Power BI is highly preferred.","['PHP', 'GCP', 'Angular']",Software Engineer,172265.0,208821.5,"Boston, MA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,Medium
Network Engineer,EchoSoft,"San Francisco, CA",$124008 - $296797 per year,"We are urgently hiring a Network Engineer for our team at EchoSoft. Experience with SQL, Power BI, JavaScript is highly preferred.","['Terraform', 'Swift']",Other Tech Role,124008.0,210402.5,"San Francisco Bay Area, CA",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Medium
Product Manager,ZetaWare,"Denver, CO",$91832 - $222739 per year,"We are urgently hiring a Product Manager for our team at ZetaWare. Experience with R, JavaScript, Kubernetes, Vue.js, Kafka, C++ is highly preferred.","['R', 'TensorFlow', 'Spark', 'Linux', 'Terraform', 'Angular']",Product/Project Manager,91832.0,157285.5,"Denver, CO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,Small
Blockchain Developer,NeoTech,"Toronto, ON",$117546 - $226327 per year,"We are urgently hiring a Blockchain Developer for our team at NeoTech. Experience with Azure, PostgreSQL, Firebase, Terraform, Snowflake, JavaScript is highly preferred.","['Spark', 'PHP', 'Linux', 'Kubernetes']",Software Engineer,117546.0,171936.5,"Toronto, ON",3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Medium
Embedded Systems Engineer,DataNova,"Los Angeles, CA",$156158 - $195038 per year,"We are urgently hiring a Embedded Systems Engineer for our team at DataNova. Experience with Elasticsearch, Terraform, NumPy, TensorFlow, Snowflake is highly preferred.","['GCP', 'C++', 'Spark']",Other Tech Role,156158.0,175598.0,"Los Angeles, CA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,Large
Backend Developer,CircuitFlow,"Portland, OR",$77594 - $286037 per year,"We are urgently hiring a Backend Developer for our team at CircuitFlow. Experience with R, Tableau, Elasticsearch is highly preferred.","['TensorFlow', 'Bash', 'Spark']",Backend Engineer,77594.0,181815.5,"Portland, OR",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Small
Frontend Developer,InnovateX,"Sydney, AU",$88489 - $192128 per year,"We are urgently hiring a Frontend Developer for our team at InnovateX. Experience with Terraform, Kafka, NumPy, Spark, Java is highly preferred.","['Swift', 'SQL']",Frontend Engineer,88489.0,140308.5,"Sydney, AU",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Large
Backend Developer,CloudNest,Singapore,$141113 - $280274 per year,"We are urgently hiring a Backend Developer for our team at CloudNest. Experience with R, GoLang, JavaScript, Elasticsearch, Snowflake is highly preferred.","['Hadoop', 'AWS', 'GoLang']",Backend Engineer,141113.0,210693.5,Singapore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,Small
Cybersecurity Analyst,CircuitFlow,"Boston, MA",$85168 - $274829 per year,"We are urgently hiring a Cybersecurity Analyst for our team at CircuitFlow. Experience with C++, NumPy, Python is highly preferred.","['Ruby', 'MongoDB', 'GoLang', 'Angular', 'Rust', 'NumPy', 'JavaScript']",Data Analyst,85168.0,179998.5,"Boston, MA",3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,Medium
Embedded Systems Engineer,QuantumSoft,"Los Angeles, CA",$86144 - $284492 per year,"We are urgently hiring a Embedded Systems Engineer for our team at QuantumSoft. Experience with Snowflake, SQL, Terraform is highly preferred.","['C++', 'GCP', 'PyTorch', 'Spark', 'AWS', 'JavaScript', 'NumPy']",Other Tech Role,86144.0,185318.0,"Los Angeles, CA",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,7,Small
Technical Support Specialist,EchoSoft,"Denver, CO",$63210 - $197864 per year,"We are urgently hiring a Technical Support Specialist for our team at EchoSoft. Experience with Java, Spark, Hadoop, Flutter is highly preferred.","['Docker', 'Snowflake']",Other Tech Role,63210.0,130537.0,"Denver, CO",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Small
Blockchain Developer,InnovateX,Remote,$93463 - $284846 per year,"We are urgently hiring a Blockchain Developer for our team at InnovateX. Experience with Rust, Scala, Elasticsearch, Terraform, PyTorch is highly preferred.","['GoLang', 'Swift']",Software Engineer,93463.0,189154.5,Remote,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Large
Blockchain Developer,CircuitFlow,"Sydney, AU",$153352 - $270689 per year,"We are urgently hiring a Blockchain Developer for our team at CircuitFlow. Experience with R, Angular, Power BI, Flutter is highly preferred.","['Ruby', 'Kafka']",Software Engineer,153352.0,212020.5,"Sydney, AU",3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Large
DevOps Engineer,PixelPerfect,"Seattle, WA",$70402 - $280663 per year,"We are urgently hiring a DevOps Engineer for our team at PixelPerfect. Experience with Java, JavaScript, C++ is highly preferred.","['Docker', 'Swift', 'Elasticsearch', 'Firebase', 'Rust', 'SQL']",DevOps/Cloud Engineer,70402.0,175532.5,"Seattle, WA",3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Medium
Machine Learning Engineer,PixelPerfect,"Tokyo, JP",$120036 - $253463 per year,"We are urgently hiring a Machine Learning Engineer for our team at PixelPerfect. Experience with C++, Tableau, Firebase is highly preferred.","['Snowflake', 'Power BI']",ML Engineer,120036.0,186749.5,"Tokyo, JP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Small
IT Project Manager,InnovateX,"Tokyo, JP",$139574 - $268791 per year,"We are urgently hiring a IT Project Manager for our team at InnovateX. Experience with Hadoop, Terraform, C++, GoLang, Node.js, React is highly preferred.","['PostgreSQL', 'MongoDB', 'SQL', 'Elasticsearch', 'Java', 'TensorFlow', 'Swift']",Product/Project Manager,139574.0,204182.5,"Tokyo, JP",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Small
Product Manager,DeepCompute,"Phoenix, AZ",$94236 - $192333 per year,"We are urgently hiring a Product Manager for our team at DeepCompute. Experience with Java, Rust, Angular, Bash, Kafka, AWS is highly preferred.","['TensorFlow', 'PyTorch', 'Docker', 'Python']",Product/Project Manager,94236.0,143284.5,"Phoenix, AZ",3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Small
Product Manager,FutureFrame,"Tokyo, JP",$64180 - $261052 per year,"We are urgently hiring a Product Manager for our team at FutureFrame. Experience with Elasticsearch, PyTorch, NumPy is highly preferred.","['Spark', 'JavaScript']",Product/Project Manager,64180.0,162616.0,"Tokyo, JP",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium
